309 309 1.0
310 310 1.0
311 311 1.0
312 312 1.0
312 3096 0.6606863
313 313 1.0
314 314 1.0
315 315 1.0
316 316 1.0
317 317 1.0
318 318 1.0
319 319 1.0
319 359 0.645195
320 320 1.0
320 2525 0.6166434
321 321 1.0
322 164 0.80757415
322 322 1.0
322 1120 0.7060248
322 1686 0.64910114
322 2118 0.6259899
323 323 1.0
324 324 1.0
325 325 1.0
326 33 0.71108514
326 326 1.0
326 1890 0.643687
327 327 1.0
328 328 1.0
329 329 1.0
330 330 1.0
331 331 1.0
332 332 1.0
332 2281 0.68041855
333 0 0.63045853
333 333 1.0
334 334 1.0
335 169 0.7582848
335 335 1.0
335 587 0.62405187
335 1863 0.7729876
335 2583 0.6015011
336 336 1.0
337 337 1.0
338 338 1.0
339 339 1.0
339 1193 0.6113901
340 340 1.0
340 618 0.633528
341 341 1.0
342 342 1.0
343 343 1.0
343 2614 0.6115587
343 2814 0.64857745
344 344 1.0
344 668 0.63626015
344 757 0.6077622
344 2177 0.6419308
345 11 0.7778733
345 345 1.0
345 466 0.791025
345 759 0.6794978
345 873 0.6144411
345 1114 0.6063454
345 1120 0.6552536
345 1241 0.6547658
345 1434 0.8528065
345 1686 0.6345298
345 1861 0.7969807
345 2118 0.66606313
345 2319 0.6214557
345 2423 0.6627308
345 2489 0.6706091
345 2548 0.62178487
345 2959 0.80023277
345 2991 0.8386661
346 346 1.0
347 46 0.7018
347 347 1.0
347 718 0.6187323
347 798 0.62332386
347 2103 0.6718467
348 348 1.0
349 349 1.0
350 350 1.0
351 351 1.0
352 352 1.0
353 353 1.0
354 354 1.0
355 355 1.0
356 242 0.6474614
356 356 1.0
356 2299 0.6194397
356 2487 0.63442594
357 357 1.0
357 2383 0.6628875
358 358 1.0
359 319 0.645195
359 359 1.0
360 360 1.0
360 3118 0.6035166
361 361 1.0
362 362 1.0
363 363 1.0
364 364 1.0
365 365 1.0
366 366 1.0
367 367 1.0
367 2775 0.7366564
368 368 1.0
369 369 1.0
370 370 1.0
371 371 1.0
372 372 1.0
373 373 1.0
374 374 1.0
375 375 1.0
376 376 1.0
377 377 1.0
377 539 0.7077802
378 378 1.0
378 1269 0.6063999
379 379 1.0
379 2271 0.61008686
380 380 1.0
380 1687 0.6585691
381 381 1.0
382 382 1.0
383 383 1.0
384 384 1.0
385 385 1.0
386 386 1.0
387 387 1.0
388 388 1.0
388 3147 0.656636
389 389 1.0
390 33 0.81051356
390 390 1.0
391 391 1.0
391 1891 0.6131223
392 392 1.0
393 393 1.0
394 394 1.0
395 395 1.0
396 396 1.0
397 397 1.0
398 398 1.0
398 2471 0.74471503
399 399 1.0
400 400 1.0
401 401 1.0
402 402 1.0
403 403 1.0
404 404 1.0
404 1742 0.67531693
404 1921 0.6383726
405 405 1.0
405 620 0.6470472
406 406 1.0
406 515 0.6050594
407 90 0.63831496
407 407 1.0
407 629 0.61763436
407 2387 0.6023927
408 408 1.0
409 409 1.0
409 2295 0.61398995
410 410 1.0
410 1211 0.7098924
410 2047 0.62281424
410 3044 0.60408735
411 411 1.0
412 412 1.0
413 413 1.0
413 748 0.60027224
413 1887 0.6500799
414 414 1.0
414 1240 0.6859352
414 3120 0.6440456
415 415 1.0
416 416 1.0
417 417 1.0
418 418 1.0
418 1230 0.71690804
419 244 0.6222679
419 419 1.0
420 420 1.0
420 1096 0.6170927
421 421 1.0
422 422 1.0
423 423 1.0
424 424 1.0
425 425 1.0
425 2674 0.6032706
426 426 1.0
427 427 1.0
428 428 1.0
428 2822 0.72119725
429 429 1.0
430 430 1.0
431 431 1.0
432 432 1.0
433 433 1.0
433 1042 0.61297196
434 434 1.0
435 435 1.0
436 436 1.0
437 437 1.0
438 438 1.0
439 439 1.0
440 440 1.0
440 1416 0.9257039
440 1541 0.6239213
441 441 1.0
442 442 1.0
443 443 1.0
444 444 1.0
445 445 1.0
446 446 1.0
446 2364 0.76930696
447 447 1.0
448 448 1.0
449 449 1.0
450 450 1.0
451 451 1.0
452 452 1.0
453 453 1.0
454 454 1.0
455 455 1.0
456 456 1.0
457 457 1.0
458 458 1.0
459 459 1.0
459 2338 0.6431693
460 460 1.0
460 1084 0.6156667
461 461 1.0
461 564 0.615761
461 1560 0.65183115
461 1670 0.60762024
461 1938 0.7327792
461 2599 0.6451583
461 2762 0.60422873
461 2976 0.62376404
461 3132 0.62179345
462 462 1.0
463 463 1.0
464 464 1.0
465 465 1.0
466 11 0.7376304
466 345 0.791025
466 466 1.0
466 759 0.73640287
466 873 0.6080425
466 1114 0.6432811
466 1120 0.6347887
466 1241 0.6003769
466 1434 0.67378396
466 1686 0.62993175
466 1844 0.6373589
466 1861 0.7595748
466 2118 0.61042047
466 2489 0.66458356
466 2548 0.65823746
466 2959 0.74842525
466 2991 0.70711005
466 3101 0.6059133
467 467 1.0
468 468 1.0
469 469 1.0
470 470 1.0
470 586 0.740027
470 1600 0.6322669
471 471 1.0
472 472 1.0
473 473 1.0
474 474 1.0
474 2623 0.6280639
475 475 1.0
476 476 1.0
477 136 0.6503429
477 477 1.0
477 1389 0.6591005
477 2238 0.6731102
477 2779 0.6733287
478 478 1.0
478 1753 0.6057757
478 1933 0.64031065
479 479 1.0
480 480 1.0
481 481 1.0
482 482 1.0
483 483 1.0
484 484 1.0
485 485 1.0
486 486 1.0
487 487 1.0
488 488 1.0
489 489 1.0
490 490 1.0
491 491 1.0
492 492 1.0
493 493 1.0
494 494 1.0
495 495 1.0
496 496 1.0
497 497 1.0
498 498 1.0
499 499 1.0
500 500 1.0
501 501 1.0
501 1431 0.61343604
501 2169 0.61112833
502 502 1.0
503 503 1.0
504 504 1.0
505 23 0.76238084
505 226 0.7347535
505 505 1.0
505 2836 0.8713633
506 506 1.0
506 2716 0.60686755
506 2737 0.61313576
507 507 1.0
508 508 1.0
509 509 1.0
509 736 0.6594013
510 510 1.0
511 511 1.0
512 512 1.0
513 513 1.0
514 514 1.0
515 406 0.6050594
515 515 1.0
515 1798 0.61236215
515 1950 0.6172372
516 516 1.0
517 517 1.0
517 1936 0.6342933
517 3042 0.6061405
518 518 1.0
519 519 1.0
520 520 1.0
521 521 1.0
521 1601 0.8101601
522 522 1.0
523 523 1.0
524 524 1.0
525 525 1.0
526 526 1.0
527 527 1.0
528 528 1.0
529 529 1.0
530 530 1.0
531 531 1.0
531 630 0.6277482
532 532 1.0
533 533 1.0
534 534 1.0
534 542 0.6455666
535 535 1.0
536 536 1.0
537 119 0.6200326
537 537 1.0
537 1206 0.8722121
537 1396 0.8722121
537 1408 0.8722121
537 1453 0.8722121
537 1772 0.6214676
537 1981 0.8722121
537 2030 0.8722121
537 2217 1.0000001
537 2274 0.60636324
537 2324 0.71973264
537 2424 1.0000001
537 2616 0.8722121
537 2658 1.0000001
537 2678 0.65488434
537 2870 0.9128021
538 538 1.0
539 377 0.7077802
539 539 1.0
540 540 1.0
541 541 1.0
542 534 0.6455666
542 542 1.0
543 543 1.0
544 544 1.0
545 545 1.0
546 546 1.0
546 2422 0.9289063
547 547 1.0
548 548 1.0
549 549 1.0
549 1227 0.6519571
550 550 1.0
551 551 1.0
551 938 0.60103524
552 552 1.0
553 553 1.0
553 780 0.6171439
554 554 1.0
555 555 1.0
555 2342 0.6161522
555 3028 0.64119875
556 556 1.0
557 172 0.6411889
557 557 1.0
557 580 0.6681558
557 804 0.670023
557 1340 0.69254154
557 1515 0.6311171
557 1595 0.6285124
557 2147 0.6021365
557 2211 0.6792121
558 558 1.0
559 559 1.0
560 560 1.0
560 602 0.6506825
560 634 0.62408566
560 1343 0.6049268
560 1991 0.6200763
560 2007 0.62017256
560 2032 0.60156906
560 2327 0.6157074
560 2494 0.6008544
561 561 1.0
562 562 1.0
562 1270 0.6238237
562 2584 0.61926305
563 563 1.0
564 461 0.615761
564 564 1.0
564 1355 0.6050728
564 1560 0.62098
564 2762 0.606481
564 2976 0.60056436
564 3132 0.625582
565 565 1.0
566 566 1.0
567 567 1.0
568 568 1.0
569 569 1.0
570 570 1.0
571 571 1.0
571 1687 0.6227918
572 572 1.0
573 573 1.0
574 574 1.0
575 575 1.0
576 576 1.0
577 577 1.0
578 578 1.0
579 579 1.0
580 557 0.6681558
580 580 1.0
580 804 0.64666134
580 809 0.6227
580 1077 0.6755182
580 2384 0.6659197
580 2546 0.6296243
580 2862 0.6226245
580 2883 0.6686575
581 581 1.0
582 582 1.0
583 165 0.62637615
583 583 1.0
584 140 0.60879004
584 584 1.0
585 585 1.0
586 470 0.740027
586 586 1.0
587 335 0.62405187
587 587 1.0
588 588 1.0
589 589 1.0
590 590 1.0
591 591 1.0
592 592 1.0
593 84 0.64975846
593 593 1.0
593 869 0.64351803
593 1312 0.8318523
593 1524 0.600535
593 1845 0.656445
593 1901 0.61553824
593 2065 0.69925743
593 2439 0.62997985
593 2582 0.6017569
593 3158 0.6164486
594 594 1.0
595 162 0.63010573
595 595 1.0
596 596 1.0
597 597 1.0
598 598 1.0
598 617 0.66286093
599 247 0.68288326
599 599 1.0
599 2074 0.70601946
599 2286 0.67145604
599 2633 0.66230613
600 600 1.0
601 601 1.0
601 3132 0.6035484
602 560 0.6506825
602 602 1.0
603 603 1.0
603 2276 0.64241177
603 2683 0.6032436
604 604 1.0
604 2680 0.6574688
605 605 1.0
606 606 1.0
607 607 1.0
607 1090 0.6085341
608 608 1.0
609 609 1.0
610 610 1.0
611 611 1.0
612 612 1.0
613 613 1.0
613 2174 0.60825235
613 3044 0.601778
614 614 1.0
615 615 1.0
616 616 1.0
617 598 0.66286093
617 617 1.0
618 340 0.633528
618 618 1.0
619 619 1.0
620 405 0.6470472
620 620 1.0
621 621 1.0
622 622 1.0
623 623 1.0
624 624 1.0
625 625 1.0
626 626 1.0
627 627 1.0
627 818 0.6290996
627 836 0.64295465
627 1513 0.6488075
627 2290 0.7655303
627 2316 0.6323786
627 2530 0.76354265
628 628 1.0
629 407 0.61763436
629 629 1.0
630 531 0.6277482
630 630 1.0
631 631 1.0
632 632 1.0
632 3147 0.622005
633 633 1.0
634 560 0.62408566
634 634 1.0
634 2032 0.6233003
635 635 1.0
636 636 1.0
636 2398 0.6100668
637 637 1.0
638 638 1.0
639 639 1.0
640 640 1.0
640 3094 0.62991494
641 641 1.0
641 733 0.7019619
641 1021 0.61144155
642 642 1.0
643 643 1.0
644 644 1.0
645 645 1.0
646 646 1.0
646 1068 0.66490847
646 1251 0.7264357
647 647 1.0
647 2002 0.6636149
648 648 1.0
648 800 0.6201645
649 649 1.0
650 650 1.0
651 651 1.0
652 652 1.0
653 29 0.6126803
653 653 1.0
654 654 1.0
655 655 1.0
655 879 0.68436694
656 656 1.0
657 657 1.0
658 658 1.0
658 3015 0.656228
659 659 1.0
660 174 0.909177
660 660 1.0
660 2480 0.63744056
661 661 1.0
661 1374 0.6025363
662 662 1.0
663 663 1.0
664 664 1.0
665 665 1.0
666 666 1.0
666 1955 0.7440558
666 2179 0.7548049
667 667 1.0
668 344 0.63626015
668 668 1.0
668 2675 0.60005623
669 669 1.0
670 670 1.0
671 671 1.0
672 672 1.0
672 2171 0.825262
673 207 0.8274152
673 673 1.0
674 674 1.0
674 1515 0.6345222
675 675 1.0
675 2396 0.6496502
676 676 1.0
677 677 1.0
678 678 1.0
679 679 1.0
679 1139 0.6074906
679 1671 0.61062694
680 680 1.0
681 681 1.0
681 2504 0.6149014
682 682 1.0
683 683 1.0
684 684 1.0
684 718 0.6163719
684 1403 0.6244885
684 2474 0.6076811
685 685 1.0
686 686 1.0
687 687 1.0
688 688 1.0
689 689 1.0
690 690 1.0
690 908 0.6065568
690 1579 0.60355127
691 691 1.0
692 692 1.0
693 693 1.0
694 694 1.0
695 695 1.0
696 696 1.0
697 697 1.0
698 698 1.0
699 699 1.0
700 700 1.0
701 701 1.0
702 702 1.0
703 703 1.0
704 704 1.0
705 705 1.0
706 706 1.0
706 1528 0.68770766
707 707 1.0
708 708 1.0
708 2508 0.72173446
709 140 0.6055574
709 709 1.0
709 2960 0.6012002
709 3062 0.6398684
710 710 1.0
711 711 1.0
712 712 1.0
713 713 1.0
713 1460 0.6383873
713 1478 0.6703229
714 714 1.0
715 715 1.0
716 716 1.0
717 717 1.0
718 230 0.665931
718 347 0.6187323
718 684 0.6163719
718 718 1.0
718 1403 0.90888965
718 1863 0.61777425
719 719 1.0
720 720 1.0
721 54 0.66622865
721 721 1.0
721 1304 0.72504824
722 722 1.0
723 723 1.0
724 724 1.0
725 725 1.0
726 726 1.0
727 727 1.0
727 889 0.6498392
727 1701 0.61116415
727 1871 0.62777734
727 2748 0.71168697
728 728 1.0
728 1106 0.6149689
728 2809 0.6234103
728 2862 0.6019052
729 729 1.0
729 795 0.64277416
729 2687 0.6112416
730 730 1.0
731 731 1.0
732 732 1.0
733 641 0.7019619
733 733 1.0
733 2035 0.63010573
734 734 1.0
735 735 1.0
736 509 0.6594013
736 736 1.0
737 737 1.0
738 738 1.0
739 739 1.0
740 740 1.0
741 741 1.0
741 2966 0.634583
742 742 1.0
742 1267 0.62729853
742 2404 0.6793851
743 743 1.0
744 744 1.0
745 745 1.0
745 1241 0.6850979
745 2118 0.61367655
745 2489 0.6310505
745 3101 0.6087169
746 746 1.0
747 747 1.0
748 413 0.60027224
748 748 1.0
749 749 1.0
749 1695 0.613973
750 750 1.0
751 50 0.62592787
751 751 1.0
752 752 1.0
753 753 1.0
754 754 1.0
755 755 1.0
756 756 1.0
757 344 0.6077622
757 757 1.0
758 758 1.0
759 11 0.64718735
759 345 0.6794978
759 466 0.73640287
759 759 1.0
759 1114 0.64381665
759 1120 0.6316848
759 1861 0.68637973
759 2118 0.63285905
759 2319 0.60112673
759 2406 0.6638706
759 2489 0.7846695
759 2548 0.6772671
759 2959 0.6181137
759 2991 0.6076685
759 3101 0.63140494
760 760 1.0
761 761 1.0
762 762 1.0
763 763 1.0
764 764 1.0
765 765 1.0
766 766 1.0
767 767 1.0
767 2338 0.6366773
768 768 1.0
769 769 1.0
770 770 1.0
771 771 1.0
772 772 1.0
773 773 1.0
774 132 0.61016893
774 774 1.0
774 1055 0.68038744
774 1382 0.87326455
775 775 1.0
775 3158 0.6226589
776 129 0.7011913
776 776 1.0
776 1163 0.6351558
777 777 1.0
777 1862 0.6520596
777 2661 0.64979094
778 778 1.0
779 779 1.0
780 553 0.6171439
780 780 1.0
781 189 0.67819804
781 781 1.0
782 782 1.0
783 783 1.0
784 784 1.0
785 785 1.0
786 786 1.0
786 2270 0.6043521
787 787 1.0
787 2920 0.69323176
788 788 1.0
789 789 1.0
790 790 1.0
791 791 1.0
791 1450 0.94470054
792 792 1.0
793 793 1.0
794 794 1.0
794 2490 0.60200715
795 729 0.64277416
795 795 1.0
796 796 1.0
797 797 1.0
798 347 0.62332386
798 798 1.0
799 799 1.0
800 26 0.71879196
800 648 0.6201645
800 800 1.0
800 2709 0.6218524
801 801 1.0
802 802 1.0
803 803 1.0
804 172 0.6609386
804 557 0.670023
804 580 0.64666134
804 804 1.0
804 1106 0.60615915
804 1202 0.6294645
804 1340 0.60702467
804 1515 0.6510896
804 1540 0.60632
804 2503 0.62874174
804 2809 0.62674934
804 2862 0.62799835
804 2883 0.70166445
805 805 1.0
806 806 1.0
807 807 1.0
807 2105 0.62164223
808 808 1.0
809 580 0.6227
809 809 1.0
809 2862 0.64332676
810 810 1.0
811 811 1.0
812 812 1.0
812 1469 0.6334189
813 813 1.0
814 814 1.0
815 815 1.0
816 816 1.0
817 817 1.0
818 627 0.6290996
818 818 1.0
818 2290 0.6081461
818 2316 0.62622905
819 819 1.0
820 820 1.0
821 821 1.0
822 822 1.0
822 2988 0.6497113
822 3001 0.68245643
823 823 1.0
824 824 1.0
825 825 1.0
826 826 1.0
826 2834 0.6234589
827 827 1.0
827 2703 0.62236875
828 828 1.0
829 829 1.0
830 830 1.0
830 1667 0.6926342
830 1829 0.62822586
831 831 1.0
832 832 1.0
833 833 1.0
833 1973 0.6160236
834 834 1.0
835 835 1.0
836 627 0.64295465
836 836 1.0
836 2530 0.6288179
837 837 1.0
838 838 1.0
838 1046 0.60683537
838 1613 0.6119122
839 839 1.0
840 840 1.0
841 841 1.0
842 842 1.0
843 843 1.0
844 844 1.0
845 845 1.0
846 846 1.0
846 1084 0.6119027
847 847 1.0
848 848 1.0
849 849 1.0
850 850 1.0
851 851 1.0
852 852 1.0
853 853 1.0
854 854 1.0
854 908 0.6255689
854 1446 0.607035
855 855 1.0
856 856 1.0
857 857 1.0
858 858 1.0
859 859 1.0
860 860 1.0
861 861 1.0
862 862 1.0
863 863 1.0
863 2197 0.6994895
864 864 1.0
865 865 1.0
866 866 1.0
867 867 1.0
868 868 1.0
869 84 0.6903904
869 160 0.6172137
869 205 0.61870146
869 593 0.64351803
869 869 1.0
869 1039 0.6061687
869 1312 0.63993186
869 1845 0.745338
869 1901 0.60747486
869 2065 0.6263135
869 2167 0.6551037
869 2439 0.6430981
869 2582 0.6318231
869 3027 0.6332043
869 3158 0.6395802
870 870 1.0
871 871 1.0
872 872 1.0
873 345 0.6144411
873 466 0.6080425
873 873 1.0
873 1434 0.6162467
873 2423 0.9173893
873 2959 0.6712005
874 874 1.0
874 2110 0.80929875
875 875 1.0
875 1058 0.6276128
875 2729 0.6573763
875 2920 0.65681916
875 2996 0.6106298
875 3077 0.64882165
876 876 1.0
877 877 1.0
877 2194 0.61665034
878 878 1.0
879 655 0.68436694
879 879 1.0
880 880 1.0
881 881 1.0
882 882 1.0
883 883 1.0
884 884 1.0
885 885 1.0
886 886 1.0
887 887 1.0
888 888 1.0
889 727 0.6498392
889 889 1.0
889 1701 0.63002086
889 1871 0.6996916
889 2748 0.6841104
890 890 1.0
890 1729 0.7090242
891 891 1.0
892 892 1.0
893 893 1.0
894 894 1.0
895 895 1.0
896 896 1.0
897 301 0.60777986
897 897 1.0
898 898 1.0
898 2402 0.63642657
899 899 1.0
900 900 1.0
901 901 1.0
902 902 1.0
903 903 1.0
904 69 0.63992244
904 904 1.0
905 905 1.0
906 906 1.0
907 907 1.0
908 245 0.63729984
908 690 0.6065568
908 854 0.6255689
908 908 1.0
908 3158 0.6058578
909 909 1.0
910 106 0.6659935
910 910 1.0
911 911 1.0
911 2503 0.61981106
911 2531 0.6119258
912 912 1.0
913 913 1.0
913 2284 0.6168459
914 914 1.0
914 2091 0.6324096
915 915 1.0
916 916 1.0
917 917 1.0
918 918 1.0
919 919 1.0
920 920 1.0
921 921 1.0
921 1959 0.6796878
922 922 1.0
